date,carrier,destcity,depdelay,arrdelay,time
2015-01-23,AA,Boston,-4,-23,98
2015-01-23,AA,Boston,-5,-11,105
2015-01-23,AA,Los Angeles,2,-29,209
2015-01-23,AA,Boston,-4,-9,103
2015-01-23,AA,Los Angeles,-5,-34,222
2015-01-23,AA,Boston,-6,-7,108
2015-01-23,AA,Boston,14,6,105
2015-01-23,AA,Los Angeles,25,3,209
2015-01-23,AA,Minneapolis,-6,-18,57
2015-01-23,AA,Dallas,-2,-26,103
2015-01-23,AA,Minneapolis,-6,-16,59
2015-01-23,AA,Los Angeles,-5,-41,218
2015-01-23,AA,Dallas,-12,6,125
2015-01-23,AA,Dallas,-8,-17,129
2015-01-23,AA,Washington,-7,-13,82
2015-01-23,AA,Dallas,-9,-5,131
2015-01-23,AA,Dallas,-6,-19,127
2015-01-23,AA,Dallas,-11,-38,100
2015-01-23,AA,Washington,-6,8,89
2015-01-23,AA,Los Angeles,-1,-34,217
2015-01-23,AA,Dallas,-1,0,110
2015-01-23,AA,Dallas,-4,-6,111
2015-01-23,AA,Washington,-5,-13,76
2015-01-23,AA,Dallas,-1,-23,105
2015-01-23,AA,Dallas,-3,-27,109
2015-01-23,AA,Washington,-3,-2,82
2015-01-23,AA,Dallas,-5,-20,109
2015-01-23,AA,Washington,-3,-12,76
2015-01-23,AA,Dallas,-5,-22,120
2015-01-23,AA,Dallas,-5,-12,124
2015-01-23,AA,Dallas,-7,-22,118
2015-01-23,AA,Dallas,17,5,115
2015-01-23,AA,San Francisco,3,-32,228
2015-01-23,AA,Washington,-10,-15,78
2015-01-23,AA,San Francisco,-4,-43,230
2015-01-23,AA,New York,-6,3,100
2015-01-23,EV,Minneapolis,-9,-13,59
2015-01-23,EV,Minneapolis,-2,-17,62
2015-01-23,EV,Minneapolis,-5,-22,61
2015-01-23,EV,Minneapolis,-5,-19,61
2015-01-23,EV,Minneapolis,68,47,59
2015-01-23,MQ,Minneapolis,16,5,56
2015-01-23,MQ,Minneapolis,-2,-15,52
2015-01-23,OO,Minneapolis,-4,-18,63
2015-01-23,OO,Washington,-2,-13,82
2015-01-23,OO,Minneapolis,-8,-20,56
2015-01-23,OO,Dallas,-4,1,121
2015-01-23,OO,Boston,-2,-7,109
2015-01-23,OO,Dallas,-5,-25,114
2015-01-23,OO,Washington,78,71,80
2015-01-23,OO,Washington,14,17,85
2015-01-23,OO,Dallas,2,-4,125
2015-01-23,OO,Dallas,2,-5,118
2015-01-23,OO,Washington,-2,-3,89
2015-01-23,UA,New York,-1,7,111
2015-01-23,UA,San Francisco,92,76,236
2015-01-23,UA,Dallas,-6,-19,121
2015-01-23,UA,New York,-1,-13,90
2015-01-23,UA,San Francisco,8,-20,228
2015-01-23,UA,San Francisco,-3,-46,230
2015-01-23,UA,New York,-5,-13,95
2015-01-23,UA,Washington,-3,-13,84
2015-01-23,UA,Washington,-4,0,75
2015-01-23,UA,Washington,-6,-14,81
2015-01-23,UA,Dallas,22,8,119
2015-01-23,UA,New York,-7,-11,104
2015-01-23,UA,New York,-1,-11,93
2015-01-23,UA,New York,-3,-18,90
2015-01-23,UA,San Francisco,-3,-26,239
2015-01-23,UA,New York,-7,-21,95
2015-01-23,UA,San Francisco,-4,-40,227
2015-01-23,UA,New York,-5,-19,96
2015-01-23,UA,New York,-4,-13,94
2015-01-23,UA,New York,-5,-5,97
2015-01-23,UA,San Francisco,134,103,224
2015-01-23,UA,Boston,69,59,105
2015-01-23,UA,San Francisco,-2,-35,230
2015-01-23,UA,San Francisco,-4,-24,228
2015-01-23,UA,New York,-11,-16,107
2015-01-23,UA,Los Angeles,-3,-39,216
2015-01-23,UA,Minneapolis,2,-9,58
2015-01-23,UA,Washington,19,6,80
2015-01-23,UA,Washington,2,-1,83
2015-01-23,UA,Boston,-5,-20,108
2015-01-23,UA,Los Angeles,-2,-51,213
2015-01-23,UA,San Francisco,-3,-39,231
2015-01-23,UA,Los Angeles,-5,-36,210
2015-01-23,UA,San Francisco,13,-16,229
2015-01-23,UA,Boston,15,-7,98
2015-01-23,UA,New York,-1,-16,92
2015-01-23,UA,Los Angeles,-5,-17,217
2015-01-23,UA,Los Angeles,85,54,205
2015-01-23,UA,Los Angeles,5,-28,217
2015-01-23,UA,Los Angeles,-4,-33,222
2015-01-23,UA,Washington,-4,-14,75
2015-01-23,UA,Los Angeles,-1,-23,220
2015-01-23,UA,Minneapolis,6,-9,55
2015-01-23,UA,Boston,-2,-2,108
2015-01-23,UA,New York,-3,-15,96
2015-01-23,UA,Washington,12,14,90
2015-01-23,UA,Minneapolis,2,-11,62
2015-01-23,UA,San Francisco,4,31,236
2015-01-23,UA,San Francisco,-6,-43,225
2015-01-23,UA,Los Angeles,-1,-34,219
2015-01-23,UA,Washington,-5,-26,76
2015-01-23,UA,Boston,21,1,99
2015-01-24,AA,Washington,7,6,91
2015-01-24,AA,Los Angeles,2,-19,227
2015-01-24,AA,San Francisco,-7,-32,242
2015-01-24,AA,New York,-5,-6,110
2015-01-24,AA,New York,-2,-19,97
2015-01-24,AA,Washington,-11,-21,82
2015-01-24,AA,New York,-4,-14,94
2015-01-24,AA,New York,-8,-2,104
2015-01-24,AA,Boston,-2,-9,106
2015-01-24,AA,New York,9,-6,92
2015-01-24,AA,New York,2,-12,92
2015-01-24,AA,New York,0,-9,94
2015-01-24,AA,New York,-2,-14,92
2015-01-24,AA,New York,-8,-17,93
2015-01-24,AA,New York,-9,-14,98
2015-01-24,AA,Boston,-7,-12,114
2015-01-24,AA,San Francisco,0,-33,236
2015-01-24,AA,Los Angeles,-7,-40,214
2015-01-24,AA,Minneapolis,-1,6,59
2015-01-24,AA,Los Angeles,0,-43,214
2015-01-24,AA,Minneapolis,-2,-8,59
2015-01-24,AA,Boston,25,24,114
2015-01-24,AA,Boston,-6,17,123
2015-01-24,AA,Los Angeles,-7,-25,236
2015-01-24,AA,Los Angeles,14,-15,223
2015-01-24,AA,Boston,-5,-3,116
2015-01-24,AA,Los Angeles,3,-36,216
2015-01-24,AA,Minneapolis,13,0,61
2015-01-24,AA,Minneapolis,-5,-16,59
2015-01-24,AA,Los Angeles,12,-10,219
2015-01-24,AA,Dallas,-9,-24,116
2015-01-24,AA,Dallas,-5,-27,114
2015-01-24,AA,Washington,-3,-7,82
2015-01-24,AA,Dallas,-6,-34,111
2015-01-24,AA,Dallas,-8,-30,113
2015-01-24,AA,Washington,-10,-12,80
2015-01-24,AA,Los Angeles,-3,-29,221
2015-01-24,AA,Dallas,-4,-28,111
2015-01-24,AA,Dallas,0,-14,110
2015-01-24,AA,Washington,-7,-20,79
2015-01-24,AA,Dallas,-4,-10,110
2015-01-24,AA,Dallas,-4,-18,112
2015-01-24,AA,Dallas,71,56,114
2015-01-24,AA,Dallas,-9,-26,112
2015-01-24,AA,Washington,0,-8,84
2015-01-24,AA,Dallas,-5,-9,118
2015-01-24,AA,Dallas,2,-4,111
2015-01-24,AA,Dallas,-6,-32,112
2015-01-24,AA,San Francisco,12,-9,232
2015-01-24,AA,Washington,-12,-15,86
2015-01-24,AA,San Francisco,-5,-33,234
2015-01-24,EV,Minneapolis,-10,-28,61
2015-01-24,EV,Washington,18,12,75
2015-01-24,EV,Washington,-6,-29,78
2015-01-24,MQ,Minneapolis,-13,-20,58
2015-01-24,OO,Washington,0,-1,85
2015-01-24,OO,Minneapolis,59,51,61
2015-01-24,OO,Washington,9,-5,77
2015-01-24,OO,Minneapolis,-7,-18,60
2015-01-24,OO,Boston,-3,14,121
2015-01-24,OO,Minneapolis,-1,9,67
2015-01-24,OO,Minneapolis,20,5,61
2015-01-24,OO,New York,4,-1,105
2015-01-24,OO,Boston,23,39,120
2015-01-24,OO,Minneapolis,-7,-5,61
2015-01-24,OO,Washington,-5,-7,88
2015-01-24,OO,Dallas,-3,-14,116
2015-01-24,OO,Washington,8,6,87
2015-01-24,UA,San Francisco,-6,-37,239
2015-01-24,UA,Washington,-3,-12,79
2015-01-24,UA,Boston,-7,0,121
2015-01-24,UA,San Francisco,0,-27,239
2015-01-24,UA,San Francisco,-3,-33,223
2015-01-24,UA,San Francisco,-1,-30,238
2015-01-24,UA,Los Angeles,15,-9,211
2015-01-24,UA,Los Angeles,0,-23,221
2015-01-24,UA,San Francisco,197,151,223
2015-01-24,UA,Boston,7,-2,106
2015-01-24,UA,Los Angeles,-2,-38,207
2015-01-24,UA,New York,-2,-18,93
2015-01-24,UA,New York,3,-10,94
2015-01-24,UA,Los Angeles,2,-11,224
2015-01-24,UA,San Francisco,-4,-42,234
2015-01-24,UA,Washington,-3,-15,77
2015-01-24,UA,New York,6,-13,93
2015-01-24,UA,Washington,-4,-7,79
2015-01-24,UA,San Francisco,-5,-40,235
2015-01-24,UA,San Francisco,0,11,234
2015-01-24,UA,Los Angeles,-2,-31,210
2015-01-25,AA,Washington,-8,-13,75
2015-01-25,AA,Los Angeles,6,-37,209
2015-01-25,AA,San Francisco,5,-28,226
2015-01-25,AA,New York,64,50,93
2015-01-25,AA,New York,30,29,102
2015-01-25,AA,Washington,12,11,82
2015-01-25,AA,New York,-7,9,97
2015-01-25,AA,New York,-1,8,102
2015-01-25,AA,New York,-1,-7,94
2015-01-25,AA,Boston,6,3,106
2015-01-25,AA,Boston,9,10,107
2015-01-25,AA,New York,1,-5,95
2015-01-25,AA,New York,6,1,95
2015-01-25,AA,New York,3,-8,93
2015-01-25,AA,New York,35,31,92
2015-01-25,AA,New York,1,-5,93
2015-01-25,AA,New York,17,8,93
2015-01-25,AA,New York,10,19,93
2015-01-25,AA,New York,-1,0,95
2015-01-25,AA,New York,51,41,93
2015-01-25,AA,New York,-1,-14,92
2015-01-25,AA,New York,-3,-22,91
2015-01-25,AA,Boston,17,21,106
2015-01-25,AA,Washington,6,10,81
2015-01-25,AA,San Francisco,28,4,240
2015-01-25,AA,Los Angeles,23,0,215
2015-01-25,AA,Minneapolis,-8,2,60
2015-01-25,AA,Los Angeles,14,-22,213
2015-01-25,AA,Minneapolis,22,18,61
2015-01-25,AA,Boston,0,2,109
2015-01-25,AA,Boston,-1,-6,105
2015-01-25,AA,Los Angeles,16,-22,210
2015-01-25,AA,Boston,6,7,110
2015-01-25,AA,Los Angeles,0,-36,209
2015-01-25,AA,Boston,10,6,108
2015-01-25,AA,Boston,3,-2,106
2015-01-25,AA,Los Angeles,98,78,216
2015-01-25,AA,Minneapolis,13,5,56
2015-01-25,AA,Minneapolis,-5,15,65
2015-01-25,AA,Los Angeles,9,-9,211
2015-01-25,AA,Dallas,6,-5,123
2015-01-25,AA,Dallas,-1,-8,123
2015-01-25,AA,Washington,25,15,79
2015-01-25,AA,Dallas,-9,-20,125
2015-01-25,AA,Dallas,-1,-26,96
2015-01-25,AA,Washington,-3,1,85
2015-01-25,AA,Los Angeles,25,-14,206
2015-01-25,AA,Dallas,21,2,111
2015-01-25,AA,Dallas,31,7,102
2015-01-25,AA,Washington,17,17,80
2015-01-25,AA,Dallas,10,1,105
2015-01-25,AA,Dallas,38,25,101
2015-01-25,AA,Dallas,30,1,98
2015-01-25,AA,Dallas,-2,-7,109
2015-01-25,AA,Washington,10,5,79
2015-01-25,AA,Dallas,5,2,118
2015-01-25,AA,Dallas,21,11,114
2015-01-25,AA,Dallas,7,3,114
2015-01-25,AA,Dallas,6,-10,113
2015-01-25,AA,San Francisco,10,-13,234
2015-01-25,AA,Washington,10,5,77
2015-01-25,AA,San Francisco,136,102,230
2015-01-25,EV,Washington,30,24,78
2015-01-25,EV,Minneapolis,4,2,61
2015-01-25,EV,Minneapolis,-3,-15,67
2015-01-25,EV,Minneapolis,-3,-15,61
2015-01-25,EV,Minneapolis,-4,-5,63
2015-01-25,MQ,Minneapolis,117,132,61
2015-01-25,MQ,Minneapolis,7,9,59
2015-01-25,OO,Minneapolis,16,7,54
2015-01-25,OO,Washington,43,32,78
2015-01-25,OO,Dallas,-2,13,123
2015-01-25,OO,Minneapolis,-7,12,59
2015-01-25,OO,Dallas,6,-14,109
2015-01-25,OO,Dallas,-1,-11,111
2015-01-25,OO,Dallas,12,25,110
2015-01-25,OO,Dallas,44,19,98
2015-01-25,OO,Washington,33,20,80
2015-01-25,UA,San Francisco,44,14,222
2015-01-25,UA,Boston,33,26,110
2015-01-25,UA,Washington,-5,1,83
2015-01-25,UA,Washington,4,30,79
2015-01-25,UA,New York,-3,12,100
2015-01-25,UA,San Francisco,26,-4,230
2015-01-25,UA,New York,-3,-5,93
2015-01-25,UA,New York,6,-4,93
2015-01-25,UA,New York,-4,-18,94
2015-01-25,UA,Boston,-3,-19,107
2015-01-25,UA,San Francisco,24,-12,222
2015-01-25,UA,New York,5,-7,98
2015-01-25,UA,Los Angeles,17,11,214
2015-01-25,UA,New York,15,0,89
2015-01-25,UA,Los Angeles,43,14,207
2015-01-25,UA,Washington,12,-7,79
2015-01-25,UA,Los Angeles,11,-1,198
2015-01-25,UA,Los Angeles,19,-2,212
2015-01-25,UA,San Francisco,23,-2,234
2015-01-25,UA,Boston,20,4,103
2015-01-25,UA,San Francisco,1,-22,226
2015-01-25,UA,Washington,-4,-23,78
2015-01-25,UA,Los Angeles,2,-17,212
2015-01-25,UA,Washington,0,-13,74
2015-01-25,UA,New York,9,2,99
2015-01-25,UA,Washington,20,1,79
2015-01-25,UA,Los Angeles,64,15,204
2015-01-25,UA,Los Angeles,7,-28,212
2015-01-25,UA,Minneapolis,60,48,60
2015-01-25,UA,New York,3,-10,92
2015-01-25,UA,Los Angeles,81,40,201
2015-01-25,UA,Washington,4,-16,81
2015-01-25,UA,San Francisco,0,-33,223
2015-01-25,UA,Boston,24,10,106
2015-01-25,UA,Minneapolis,38,31,65
2015-01-25,UA,New York,17,3,93
2015-01-25,UA,San Francisco,2,8,216
2015-01-25,UA,San Francisco,5,-46,222
2015-01-26,AA,Washington,-1,1,90
2015-01-26,AA,Los Angeles,0,-23,222
2015-01-26,AA,San Francisco,18,3,244
2015-01-26,AA,New York,-3,12,123
2015-01-26,AA,Washington,-5,-9,85
2015-01-26,AA,New York,-9,0,102
2015-01-26,AA,New York,-3,7,111
2015-01-26,AA,New York,-4,-11,96
2015-01-26,AA,Boston,-4,2,113
2015-01-26,AA,Boston,18,22,118
2015-01-26,AA,Washington,4,8,91
2015-01-26,AA,San Francisco,0,-24,236
2015-01-26,AA,Los Angeles,22,4,229
2015-01-26,AA,Minneapolis,64,56,61
2015-01-26,AA,Los Angeles,-2,-34,226
2015-01-26,AA,Minneapolis,29,44,71
2015-01-26,AA,Boston,-4,-5,115
2015-01-26,AA,Los Angeles,-6,-22,225
2015-01-26,AA,Boston,-3,3,118
2015-01-26,AA,Los Angeles,-7,-28,227
2015-01-26,AA,Boston,1,11,114
2015-01-26,AA,Los Angeles,13,36,248
2015-01-26,AA,Minneapolis,3,-5,64
2015-01-26,AA,Minneapolis,-3,-12,63
2015-01-26,AA,Los Angeles,46,19,218
2015-01-26,AA,Dallas,-2,-38,103
2015-01-26,AA,Dallas,-3,3,100
2015-01-26,AA,Washington,40,39,86
2015-01-26,AA,Dallas,-3,-24,97
2015-01-26,AA,Dallas,-1,-29,98
2015-01-26,AA,Dallas,83,70,104
2015-01-26,AA,Washington,5,9,83
2015-01-26,AA,Los Angeles,6,9,232
2015-01-26,AA,Dallas,16,-13,105
2015-01-26,AA,Dallas,0,-15,109
2015-01-26,AA,Washington,9,3,84
2015-01-26,AA,Dallas,26,-3,107
2015-01-26,AA,Dallas,82,59,109
2015-01-26,AA,Dallas,38,16,108
2015-01-26,AA,Dallas,216,193,103
2015-01-26,AA,Washington,3,4,84
2015-01-26,AA,Dallas,10,-16,100
2015-01-26,AA,Dallas,-8,-32,102
2015-01-26,AA,Dallas,39,4,100
2015-01-26,AA,Dallas,75,45,103
2015-01-26,AA,San Francisco,-4,-23,241
2015-01-26,AA,Washington,-2,3,83
2015-01-26,AA,San Francisco,25,-2,243
2015-01-26,AA,New York,-8,-18,96
2015-01-26,EV,Minneapolis,306,310,68
2015-01-26,EV,Minneapolis,2,2,73
2015-01-26,EV,Minneapolis,12,30,67
2015-01-26,EV,Minneapolis,-2,18,64
2015-01-26,EV,Minneapolis,-6,-11,68
2015-01-26,MQ,Minneapolis,7,40,62
2015-01-26,OO,Minneapolis,1,6,63
2015-01-26,OO,Washington,-2,11,93
2015-01-26,OO,Minneapolis,-1,7,69
2015-01-26,OO,Dallas,1,-7,106
2015-01-26,OO,Boston,0,14,128
2015-01-26,OO,Dallas,69,89,109
2015-01-26,OO,Washington,33,31,88
2015-01-26,OO,Washington,0,38,87
2015-01-26,OO,Dallas,34,0,102
2015-01-26,OO,Dallas,174,192,111
2015-01-26,OO,Washington,0,8,89
2015-01-26,UA,Washington,2,8,90
2015-01-26,UA,San Francisco,6,-16,241
2015-01-26,UA,San Francisco,11,-23,241
2015-01-26,UA,Washington,-6,-13,89
2015-01-26,UA,Washington,-2,-17,82
2015-01-26,UA,Washington,-4,7,88
2015-01-26,UA,Dallas,-3,-38,103
2015-01-26,UA,New York,-1,-8,104
2015-01-26,UA,New York,23,17,98
2015-01-26,UA,San Francisco,2,8,231
2015-01-26,UA,San Francisco,22,1,238
2015-01-26,UA,San Francisco,-1,-4,234
2015-01-26,UA,Boston,6,6,111
2015-01-26,UA,San Francisco,-2,-32,236
2015-01-26,UA,San Francisco,-1,-34,239
2015-01-26,UA,Los Angeles,3,-17,223
2015-01-26,UA,Los Angeles,28,12,223
2015-01-26,UA,Los Angeles,0,-26,224
2015-01-26,UA,Los Angeles,60,45,218
2015-01-26,UA,San Francisco,13,-21,230
2015-01-26,UA,New York,5,-3,101
2015-01-26,UA,Los Angeles,-3,-22,229
2015-01-26,UA,Washington,56,54,83
2015-01-26,UA,Los Angeles,16,18,234
2015-01-26,UA,Washington,-5,-4,85
2015-01-26,UA,Los Angeles,12,-11,225
2015-01-26,UA,Los Angeles,-1,-11,221
2015-01-26,UA,San Francisco,319,306,238
2015-01-26,UA,Minneapolis,5,-6,63
2015-01-26,UA,Washington,8,1,81
2015-01-26,UA,Los Angeles,11,-16,218
2015-01-26,UA,Boston,-3,15,130
2015-01-26,UA,Washington,48,54,99
2015-01-26,UA,Minneapolis,24,16,62
2015-01-26,UA,San Francisco,52,30,230
2015-01-26,UA,New York,-1,14,103
2015-01-26,UA,San Francisco,-2,-37,242
2015-01-26,UA,Dallas,-4,-32,102
2015-01-27,AA,Washington,-7,-1,85
2015-01-27,AA,Los Angeles,-1,-20,235
2015-01-27,AA,San Francisco,21,0,243
2015-01-27,AA,Washington,-5,-9,84
2015-01-27,AA,Washington,3,6,89
2015-01-27,AA,San Francisco,1,-15,248
2015-01-27,AA,Los Angeles,-2,-6,238
2015-01-27,AA,Minneapolis,-5,-9,67
2015-01-27,AA,Los Angeles,26,3,232
2015-01-27,AA,Minneapolis,-4,-8,63
2015-01-27,AA,Los Angeles,13,-18,224
2015-01-27,AA,Los Angeles,2,-13,239
2015-01-27,AA,Los Angeles,-1,-30,234
2015-01-27,AA,Minneapolis,10,15,67
2015-01-27,AA,Minneapolis,0,0,67
2015-01-27,AA,Los Angeles,-3,-15,235
2015-01-27,AA,Dallas,0,-33,105
2015-01-27,AA,Dallas,-2,-35,105
2015-01-27,AA,Washington,13,2,82
2015-01-27,AA,Dallas,-2,-28,105
2015-01-27,AA,Dallas,0,-12,110
2015-01-27,AA,Dallas,-13,-42,98
2015-01-27,AA,Washington,-4,-10,84
2015-01-27,AA,Los Angeles,-1,-17,238
2015-01-27,AA,Dallas,4,-18,102
2015-01-27,AA,Dallas,-2,-10,101
2015-01-27,AA,Washington,-4,-8,88
2015-01-27,AA,Dallas,-2,-26,100
2015-01-27,AA,Dallas,-7,-11,103
2015-01-27,AA,Washington,-8,-8,80
2015-01-27,AA,Dallas,-7,-27,102
2015-01-27,AA,Dallas,18,-15,97
2015-01-27,AA,Washington,-7,-10,85
2015-01-27,AA,Dallas,-4,-29,104
2015-01-27,AA,Dallas,0,-19,105
2015-01-27,AA,Dallas,-8,-24,105
2015-01-27,AA,Dallas,-5,-15,108
2015-01-27,AA,San Francisco,0,-10,254
2015-01-27,AA,Washington,-4,-3,84
2015-01-27,AA,San Francisco,-6,-32,246
2015-01-27,EV,Minneapolis,-7,-5,75
2015-01-27,EV,Minneapolis,-8,-5,76
2015-01-27,EV,Minneapolis,-2,-13,71
2015-01-27,EV,Minneapolis,-11,1,80
2015-01-27,EV,Minneapolis,-8,-18,69
2015-01-27,MQ,Minneapolis,14,12,65
2015-01-27,MQ,Minneapolis,1,1,60
2015-01-27,OO,Minneapolis,3,14,68
2015-01-27,OO,Washington,-7,-16,86
2015-01-27,OO,Minneapolis,-5,-12,66
2015-01-27,OO,Dallas,2,-21,106
2015-01-27,OO,Dallas,6,-23,105
2015-01-27,OO,Washington,10,2,88
2015-01-27,OO,Washington,-3,0,93
2015-01-27,OO,Dallas,-4,-13,111
2015-01-27,OO,Dallas,-2,-16,107
2015-01-27,OO,Washington,-6,-10,92
2015-01-27,UA,Washington,-2,-13,82
2015-01-27,UA,San Francisco,4,-9,244
2015-01-27,UA,San Francisco,-3,-33,240
2015-01-27,UA,New York,-4,-6,99
2015-01-27,UA,Washington,-10,-20,84
2015-01-27,UA,Washington,42,32,83
2015-01-27,UA,Dallas,-3,-36,102
2015-01-27,UA,San Francisco,9,-13,244
2015-01-27,UA,San Francisco,6,-17,240
2015-01-27,UA,New York,21,13,96
2015-01-27,UA,New York,37,17,96
2015-01-27,UA,New York,-5,-12,97
2015-01-27,UA,San Francisco,-2,-2,250
2015-01-27,UA,San Francisco,0,-21,238
2015-01-27,UA,Minneapolis,-4,-11,62
2015-01-27,UA,Minneapolis,-3,-11,66
2015-01-27,UA,Los Angeles,8,-6,231
2015-01-27,UA,Los Angeles,1,-17,238
2015-01-27,UA,Los Angeles,18,-4,225
2015-01-27,UA,Los Angeles,50,30,221
2015-01-27,UA,Los Angeles,1,-14,232
2015-01-27,UA,Washington,-3,-9,82
2015-01-27,UA,Washington,-3,-11,85
2015-01-27,UA,Minneapolis,0,-1,71
2015-01-27,UA,Los Angeles,-4,-7,232
2015-01-27,UA,San Francisco,1,-5,246
2015-01-27,UA,San Francisco,-1,-29,245
2015-01-27,UA,Dallas,-7,-34,109
2015-01-27,UA,Washington,-6,-10,80
2015-01-27,UA,Los Angeles,-2,-15,238
2015-01-27,UA,San Francisco,1,-13,245
2015-01-27,UA,San Francisco,13,-12,242
2015-01-27,UA,Los Angeles,12,5,231
2015-01-28,AA,Washington,-4,9,86
2015-01-28,AA,Los Angeles,-1,12,258
2015-01-28,AA,San Francisco,0,-4,253
2015-01-28,AA,New York,-2,2,107
2015-01-28,AA,New York,-9,-21,93
2015-01-28,AA,Washington,-9,-16,82
2015-01-28,AA,New York,0,6,103
2015-01-28,AA,New York,-3,-1,103
2015-01-28,AA,Boston,-1,18,119
2015-01-28,AA,Boston,-2,28,124
2015-01-28,AA,New York,-5,-14,100
2015-01-28,AA,New York,-1,-2,101
2015-01-28,AA,New York,0,-9,96
2015-01-28,AA,New York,-10,-18,97
2015-01-28,AA,New York,-5,-18,94
2015-01-28,AA,New York,0,-4,96
2015-01-28,AA,New York,0,8,102
2015-01-28,AA,New York,-6,-2,94
2015-01-28,AA,New York,6,-6,96
2015-01-28,AA,New York,3,-2,97
2015-01-28,AA,New York,-4,-7,100
2015-01-28,AA,Boston,0,4,112
2015-01-28,AA,Washington,-8,-9,86
2015-01-28,AA,San Francisco,-5,-24,248
2015-01-28,AA,Los Angeles,-6,-9,247
2015-01-28,AA,Minneapolis,-5,5,68
2015-01-28,AA,Los Angeles,0,6,249
2015-01-28,AA,Minneapolis,0,-9,58
2015-01-28,AA,Boston,49,56,110
2015-01-28,AA,Los Angeles,-2,0,250
2015-01-28,AA,Boston,-2,-2,111
2015-01-28,AA,Los Angeles,15,22,258
2015-01-28,AA,Boston,-3,20,125
2015-01-28,AA,Boston,66,88,116
2015-01-28,AA,Los Angeles,10,29,253
2015-01-28,AA,Minneapolis,-3,-10,63
2015-01-28,AA,Minneapolis,106,100,61
2015-01-28,AA,Los Angeles,-3,1,251
2015-01-28,AA,Dallas,-3,-29,108
2015-01-28,AA,Dallas,-5,-23,109
2015-01-28,AA,Washington,-7,-19,78
2015-01-28,AA,Dallas,-2,-15,111
2015-01-28,AA,Dallas,-3,-21,109
2015-01-28,AA,Dallas,-14,-18,117
2015-01-28,AA,Washington,-4,15,80
2015-01-28,AA,Los Angeles,-2,-5,247
2015-01-28,AA,Dallas,-11,-28,111
2015-01-28,AA,Dallas,-6,-19,119
2015-01-28,AA,Washington,5,3,86
2015-01-28,AA,Dallas,104,85,115
2015-01-28,AA,Dallas,0,-1,121
2015-01-28,AA,Washington,-9,-17,78
2015-01-28,AA,Dallas,-2,-6,115
2015-01-28,AA,Dallas,-3,-15,110
2015-01-28,AA,Washington,-5,-13,79
2015-01-28,AA,Dallas,-4,-14,105
2015-01-28,AA,Dallas,-10,-25,110
2015-01-28,AA,Dallas,-4,-30,110
2015-01-28,AA,Dallas,13,-9,112
2015-01-28,AA,San Francisco,16,1,248
2015-01-28,AA,Washington,-7,-12,83
2015-01-28,AA,San Francisco,-4,-9,252
2015-01-28,EV,Minneapolis,-4,0,68
2015-01-28,EV,Minneapolis,-7,-8,74
2015-01-28,EV,Minneapolis,2,-2,74
2015-01-28,EV,Minneapolis,-4,14,92
2015-01-28,EV,Minneapolis,-5,1,83
2015-01-28,MQ,Minneapolis,17,24,59
2015-01-28,MQ,Minneapolis,-3,-10,55
2015-01-28,OO,Minneapolis,0,1,68
2015-01-28,OO,Washington,-3,-12,86
2015-01-28,OO,Minneapolis,-4,-3,71
2015-01-28,OO,Dallas,-6,-9,121
2015-01-28,OO,Dallas,-6,-19,121
2015-01-28,OO,Washington,3,4,90
2015-01-28,OO,Washington,0,3,82
2015-01-28,OO,Dallas,-4,-14,117
2015-01-28,OO,Dallas,24,16,119
2015-01-28,OO,Washington,0,11,94
2015-01-28,UA,Boston,-3,-8,113
2015-01-28,UA,San Francisco,12,-4,243
2015-01-28,UA,San Francisco,0,-16,256
2015-01-28,UA,New York,-6,-12,100
2015-01-28,UA,Minneapolis,8,-6,59
2015-01-28,UA,Washington,-14,-21,84
2015-01-28,UA,Washington,-20,-38,81
2015-01-28,UA,Washington,-5,-12,88
2015-01-28,UA,New York,-8,1,96
2015-01-28,UA,San Francisco,-1,-2,256
2015-01-28,UA,New York,-7,-16,102
2015-01-28,UA,New York,-6,-17,96
2015-01-28,UA,New York,1,-4,101
2015-01-28,UA,New York,-7,-5,108
2015-01-28,UA,New York,-6,-15,93
2015-01-28,UA,Boston,-3,8,115
2015-01-28,UA,New York,27,13,96
2015-01-28,UA,San Francisco,12,-7,249
2015-01-28,UA,New York,51,34,94
2015-01-28,UA,Minneapolis,9,2,64
2015-01-28,UA,New York,-1,-19,96
2015-01-28,UA,Los Angeles,10,9,246
2015-01-28,UA,Los Angeles,24,20,239
2015-01-28,UA,San Francisco,4,-10,253
2015-01-28,UA,Washington,-3,-10,83
2015-01-28,UA,San Francisco,-3,-14,259
2015-01-28,UA,Los Angeles,-2,-8,245
2015-01-28,UA,San Francisco,21,11,251
2015-01-28,UA,San Francisco,-2,-8,248
2015-01-28,UA,Los Angeles,-2,21,248
2015-01-28,UA,San Francisco,2,-6,259
2015-01-28,UA,Boston,-2,-3,114
2015-01-28,UA,New York,2,-13,99
2015-01-28,UA,Washington,3,-8,81
2015-01-28,UA,New York,-2,-21,95
2015-01-28,UA,Los Angeles,13,2,241
2015-01-28,UA,Los Angeles,12,11,234
2015-01-28,UA,Los Angeles,13,16,247
2015-01-28,UA,Washington,-5,-27,76
2015-01-28,UA,Los Angeles,2,-10,242
2015-01-28,UA,New York,-2,-5,102
2015-01-28,UA,Minneapolis,-2,-1,65
